sc,LocId,component,net_present_kwh,npc_usd,component_lcoc_usd_per_kwh
49,stn_6_Bluffdale,infrastructure,156374857.59226945,6446586.490308167,0.04122521094226634
49,stn_72_Santaquin,energy,251994615.00946808,7702215.407764402,0.03056500000000004
49,stn_72_Santaquin,flatDmd,251994615.00946808,4712327.642321394,0.018700112469245977
49,stn_72_Santaquin,grid upgrades,251994615.00946808,1320731.111903589,0.005241108473107514
49,stn_72_Santaquin,infrastructure,251994615.00946808,7924386.671421533,0.031446650838645084
49,stn_88_Orem,energy,39785066.17421175,1411214.1169094993,0.03547095060066114
49,stn_88_Orem,flatDmd,39785066.17421175,1425283.9110892375,0.03582459571257648
49,stn_88_Orem,grid upgrades,39785066.17421175,290074.42273506953,0.007291037834771597
49,stn_88_Orem,infrastructure,39785066.17421175,2396798.712931428,0.06024367792769959
49,stn_88_Orem,timevarDmd,39785066.17421175,560211.2598097385,0.014080943270439033
49,stn_8_Herriman,energy,36311779.279668055,1109869.5336830628,0.030565000000000238
49,stn_8_Herriman,flatDmd,36311779.279668055,1070390.6949377717,0.029477781485004573
49,stn_8_Herriman,grid upgrades,36311779.279668055,95864.5231342104,0.002640039266483632
49,stn_8_Herriman,infrastructure,36311779.279668055,1800000.0,0.049570691266232404
49,stn_93_American_Fork,energy,47032272.32676861,1437541.403667711,0.030565000000000606
49,stn_93_American_Fork,flatDmd,47032272.32676861,1070390.6949377717,0.022758642990943784
49,stn_93_American_Fork,grid upgrades,47032272.32676861,196187.36992246273,0.004171335132595792
49,stn_93_American_Fork,infrastructure,47032272.32676861,1800000.0,0.03827159333263859
49,stn_94_Mapleton,energy,123129484.39912103,3763452.6906591486,0.030565000000000116
49,stn_94_Mapleton,flatDmd,123129484.39912103,2145020.16104936,0.017420849047790475
49,stn_94_Mapleton,grid upgrades,123129484.39912103,599470.8482857862,0.004868621445230916
49,stn_94_Mapleton,infrastructure,123129484.39912103,4389626.715825653,0.03565049214042667
49,stn_98_Ogden,energy,760822869.9338448,23258837.237381827,0.03057063366063672
49,stn_98_Ogden,flatDmd,760822869.9338448,13010227.12991409,0.017100205112190382
49,stn_98_Ogden,grid upgrades,760822869.9338448,3620509.960587697,0.004758676564102901
49,stn_98_Ogden,infrastructure,760822869.9338448,21878374.82575166,0.028756200280433252
49,stn_98_Ogden,timevarDmd,760822869.9338448,31381.35602608529,0.000041246599262735054
49,stn_Inland_Port,energy,620438899.4619864,22217351.89831269,0.03580908920697665
49,stn_Inland_Port,flatDmd,620438899.4619864,21732945.37826263,0.03502834106163936
49,stn_Inland_Port,grid upgrades,620438899.4619864,6088432.709668662,0.00981310603662705
49,stn_Inland_Port,infrastructure,620438899.4619864,36546750.51444369,0.05890467304054469
49,stn_Inland_Port,timevarDmd,620438899.4619864,8397103.67957332,0.013534134766299902
49,stn_UTNW_MERGED_17,energy,1290130699.7713466,45632019.867930785,0.035370075199371874
49,stn_UTNW_MERGED_17,flatDmd,1290130699.7713466,65750189.45997183,0.050963975565905775
49,stn_UTNW_MERGED_17,grid upgrades,1290130699.7713466,18427903.877787624,0.014283749608511488
49,stn_UTNW_MERGED_17,infrastructure,1290130699.7713466,110567423.26672575,0.08570249765106894
49,stn_UTNW_MERGED_17,timevarDmd,1290130699.7713466,16678036.094286524,0.0129274003767544
49,stn_UTNW_MERGED_23,energy,41411514.996550165,1452513.862870474,0.03507512012036936
49,stn_UTNW_MERGED_23,flatDmd,41411514.996550165,1070390.6949377717,0.0258476584357501
49,stn_UTNW_MERGED_23,grid upgrades,41411514.996550165,240964.32198320286,0.005818775816419096
49,stn_UTNW_MERGED_23,infrastructure,41411514.996550165,1855656.0352162553,0.04481014605166807
49,stn_UTNW_MERGED_23,timevarDmd,41411514.996550165,991656.4583810442,0.0239463940998936
49,stn_UTNW_MERGED_24,energy,1114182029.5814111,39435208.19606672,0.03539386487043073
49,stn_UTNW_MERGED_24,flatDmd,1114182029.5814111,30148155.209728178,0.027058554535343376
49,stn_UTNW_MERGED_24,grid upgrades,1114182029.5814111,8449668.523551827,0.0075837415244673235
49,stn_UTNW_MERGED_24,infrastructure,1114182029.5814111,50698011.14131097,0.045502449146803944
49,stn_UTNW_MERGED_24,timevarDmd,1114182029.5814111,16920591.33439537,0.015186559184366217
49,stn_UTNW_MERGED_44,energy,1252798577.0867481,45254391.96873318,0.03612263998093574
49,stn_UTNW_MERGED_44,flatDmd,1252798577.0867481,32062731.619571388,0.025592886363368893
49,stn_UTNW_MERGED_44,grid upgrades,1252798577.0867481,8984575.627106233,0.007171604271772819
49,stn_UTNW_MERGED_44,infrastructure,1252798577.0867481,53917618.29411616,0.04303773909090473
49,stn_UTNW_MERGED_44,timevarDmd,1252798577.0867481,18485242.51260037,0.014755159249610472
50,stn_100_South_Ogden,energy,59024128.7095552,1804072.4940075744,0.030565000000000335
50,stn_100_South_Ogden,flatDmd,59024128.7095552,1070390.6949377717,0.01813479873976505
50,stn_100_South_Ogden,grid upgrades,59024128.7095552,246853.63286968612,0.004182249501460644
50,stn_100_South_Ogden,infrastructure,59024128.7095552,2050000.0,0.03473155885261095
50,stn_102_Riverton,energy,27425727.80004084,894318.3393868377,0.03260873680025023
50,stn_102_Riverton,flatDmd,27425727.80004084,430206.64236278634,0.015686243424400417
50,stn_102_Riverton,grid upgrades,27425727.80004084,105389.98236870131,0.003842741499408609
50,stn_102_Riverton,infrastructure,27425727.80004084,823926.8343929164,0.030042113755380066
50,stn_102_Riverton,timevarDmd,27425727.80004084,173293.5978746274,0.006318650835379812
50,stn_103_Cottonwood_Heights,energy,95316544.55527897,2913350.1843321226,0.030565000000000217
50,stn_103_Cottonwood_Heights,flatDmd,95316544.55527897,1562887.46783062,0.016396812065760748
50,stn_103_Cottonwood_Heights,grid upgrades,95316544.55527897,397463.9152360394,0.004169936259130015
50,stn_103_Cottonwood_Heights,infrastructure,95316544.55527897,2993224.178989182,0.03140298667932992
50,stn_109_Hooper,energy,6677749.222271168,204105.40497871893,0.030565000000000103
50,stn_109_Hooper,flatDmd,6677749.222271168,143108.84819276576,0.021430701188280478
50,stn_109_Hooper,grid upgrades,6677749.222271168,10699.953044788976,0.0016023292712315747
50,stn_109_Hooper,infrastructure,6677749.222271168,274080.42706520855,0.041043833474775374
50,stn_112_Sunset,energy,494477711.9198006,15113711.264828742,0.030565000000000075
50,stn_112_Sunset,flatDmd,494477711.9198006,7816871.336714175,0.01580833907834858
50,stn_112_Sunset,grid upgrades,494477711.9198006,2293015.858626103,0.0046372481577046445
50,stn_112_Sunset,infrastructure,494477711.9198006,19445132.855839107,0.03932458913131542
50,stn_115_Clearfield,energy,330162419.3260771,10778928.025043136,0.03264734989234975
50,stn_115_Clearfield,flatDmd,330162419.3260771,6163499.03984857,0.018668081765421448
50,stn_115_Clearfield,infrastructure,330162419.3260771,11804262.77194434,0.03575289639577707
50,stn_115_Clearfield,timevarDmd,330162419.3260771,2188269.964739048,0.006627859007108422
50,stn_117_Draper,energy,159954904.28607386,5623493.635576254,0.03515674408781383
50,stn_117_Draper,flatDmd,159954904.28607386,2809169.1795158735,0.01756225726278308
50,stn_117_Draper,grid upgrades,159954904.28607386,609622.8706208948,0.003811217126113278
50,stn_117_Draper,infrastructure,159954904.28607386,5380088.63982355,0.03363503397308435
50,stn_117_Draper,timevarDmd,159954904.28607386,2341908.186946355,0.014641052722947039
50,stn_122_West_Bountiful,energy,548538773.8989515,16766087.624221316,0.03056499999999975
50,stn_122_West_Bountiful,flatDmd,548538773.8989515,8832307.686635777,0.016101519358160836
50,stn_122_West_Bountiful,grid upgrades,548538773.8989515,2580221.0555156413,0.004703807968169182
50,stn_122_West_Bountiful,infrastructure,548538773.8989515,20066665.8553659,0.03658203724184219
50,stn_124_Washington_Terrace,energy,135807510.28251645,4150956.551785106,0.03056499999999993
50,stn_124_Washington_Terrace,flatDmd,135807510.28251645,2547715.2059767707,0.018759751950954938
50,stn_124_Washington_Terrace,grid upgrades,135807510.28251645,697974.701189834,0.00513944110850613
50,stn_124_Washington_Terrace,infrastructure,135807510.28251645,4937041.939551996,0.03635323208032906
50,stn_126_Harrisville,energy,106366325.40597975,3251207.8898594673,0.03056613902426575
50,stn_126_Harrisville,flatDmd,106366325.40597975,1480872.0290167122,0.013922376498055274
50,stn_126_Harrisville,grid upgrades,106366325.40597975,488638.8801304243,0.0045939246116229356
50,stn_126_Harrisville,infrastructure,106366325.40597975,3539441.4583826843,0.03327595876677434
50,stn_126_Harrisville,timevarDmd,106366325.40597975,1194.774750135392,0.00001123264102219539
50,stn_131_Millcreek,energy,297069701.543809,9087281.81165718,0.030589729495914528
50,stn_131_Millcreek,flatDmd,297069701.543809,4308188.76182829,0.014502282593746639
50,stn_131_Millcreek,grid upgrades,297069701.543809,1153975.6785578888,0.0038845283533154645
50,stn_131_Millcreek,infrastructure,297069701.543809,17081607.95036254,0.05750033699698422
50,stn_131_Millcreek,timevarDmd,297069701.543809,81883.06828285483,0.00027563587891099524
50,stn_132_Syracuse,energy,147415049.64286765,4505740.992334301,0.030565000000000345
50,stn_132_Syracuse,flatDmd,147415049.64286765,1857318.6641355532,0.012599247286048148
50,stn_132_Syracuse,grid upgrades,147415049.64286765,456740.26152188436,0.0030983285806191274
50,stn_132_Syracuse,infrastructure,147415049.64286765,3557115.434097863,0.024129934105882968
50,stn_136_Provo,energy,174795940.17481276,5485556.669835039,0.03138263202422754
50,stn_136_Provo,flatDmd,174795940.17481276,3267538.6998981847,0.018693447322805846
50,stn_136_Provo,grid upgrades,174795940.17481276,677567.2558174765,0.0038763329121937504
50,stn_136_Provo,infrastructure,174795940.17481276,6257952.695656331,0.03580147622077364
50,stn_136_Provo,timevarDmd,174795940.17481276,1524622.5424039147,0.00872229950466324
50,stn_137_Lindon,energy,54890116.055135295,1677716.3972251914,0.030564999999999655
50,stn_137_Lindon,flatDmd,54890116.055135295,1094369.74787856,0.019937464638976207
50,stn_137_Lindon,grid upgrades,54890116.055135295,255942.40405580666,0.004662814044676477
50,stn_137_Lindon,infrastructure,54890116.055135295,2095924.4075654775,0.03818400393725149
50,stn_141_Kaysville,energy,135662581.48156983,4146526.802984149,0.03056499999999976
50,stn_141_Kaysville,flatDmd,135662581.48156983,2181275.950195196,0.01607868526732649
50,stn_141_Kaysville,grid upgrades,135662581.48156983,632631.5099430294,0.004663271943037397
50,stn_141_Kaysville,infrastructure,135662581.48156983,4451210.096676448,0.03281089043172276
50,stn_143_Clinton,energy,27626847.87229695,844414.6052167366,0.030564999999999284
50,stn_143_Clinton,flatDmd,27626847.87229695,239897.4307892555,0.00868348904291085
50,stn_143_Clinton,grid upgrades,27626847.87229695,52817.24187597944,0.001911808474138027
50,stn_143_Clinton,infrastructure,27626847.87229695,459448.81195605366,0.01663051876492829
50,stn_147_South_Salt_Lake,energy,136119197.39117035,4894925.272514835,0.035960579891226675
50,stn_147_South_Salt_Lake,flatDmd,136119197.39117035,4360402.676138147,0.032033708394617624
50,stn_147_South_Salt_Lake,grid upgrades,136119197.39117035,1204745.7075843906,0.008850667140816825
50,stn_147_South_Salt_Lake,infrastructure,136119197.39117035,8350993.266624829,0.061350591442486224
50,stn_147_South_Salt_Lake,timevarDmd,136119197.39117035,1896991.5116113238,0.013936252549005818
50,stn_14_Taylorsville,energy,75994744.06452696,2322779.352332286,0.03056500000000026
50,stn_14_Taylorsville,flatDmd,75994744.06452696,1356336.2813827517,0.017847764316846565
50,stn_14_Taylorsville,grid upgrades,75994744.06452696,349722.6063430106,0.004601931497342263
50,stn_14_Taylorsville,infrastructure,75994744.06452696,2597639.712288687,0.03418183381317841
50,stn_151_North_Salt_Lake,energy,749252750.0693437,26695791.18709197,0.035629887490731614
50,stn_151_North_Salt_Lake,flatDmd,749252750.0693437,15070631.166843303,0.02011421535049222
50,stn_151_North_Salt_Lake,grid upgrades,749252750.0693437,3708187.759750778,0.004949181380258642
50,stn_151_North_Salt_Lake,infrastructure,749252750.0693437,28863100.210175946,0.038522514875660656
50,stn_151_North_Salt_Lake,timevarDmd,749252750.0693437,10433130.255842343,0.013924713996547563
50,stn_157_Farmington,energy,20273462.886588223,619658.3931285753,0.030565000000000307
50,stn_157_Farmington,flatDmd,20273462.886588223,295052.4253924459,0.01455362742137338
50,stn_157_Farmington,infrastructure,20273462.886588223,565081.0259422875,0.02787294055798002
50,stn_160_Bountiful,energy,16408663.669938449,501530.80507166515,0.030564999999999783
50,stn_160_Bountiful,flatDmd,16408663.669938449,228512.45214388377,0.013926329208790526
50,stn_160_Bountiful,grid upgrades,16408663.669938449,64045.52652351915,0.003903153103250814
50,stn_160_Bountiful,infrastructure,16408663.669938449,437644.4312440474,0.026671546205547222
50,stn_167_West_Valley_City,energy,3875528397.5827856,137894658.0368897,0.03558086637241422
50,stn_167_West_Valley_City,flatDmd,3875528397.5827856,92075252.29913354,0.023758115759534106
50,stn_167_West_Valley_City,grid upgrades,3875528397.5827856,25792247.724368535,0.006655156427303042
50,stn_167_West_Valley_City,infrastructure,3875528397.5827856,176341468.68606442,0.045501271206282674
50,stn_167_West_Valley_City,timevarDmd,3875528397.5827856,52726298.623126164,0.013604931563915826
50,stn_172_Santaquin,energy,153688744.83864972,4697496.485993306,0.030564999999999853
50,stn_172_Santaquin,flatDmd,153688744.83864972,1947844.9952312561,0.01267395993946208
50,stn_172_Santaquin,grid upgrades,153688744.83864972,693391.3089828759,0.004511659651530328
50,stn_172_Santaquin,infrastructure,153688744.83864972,5989746.855668193,0.038973230355655086
50,stn_174_Eagle_Mountain,energy,152274967.15228507,4654284.371009557,0.03056499999999976
50,stn_174_Eagle_Mountain,flatDmd,152274967.15228507,1307689.7055478566,0.00858768666973397
50,stn_174_Eagle_Mountain,grid upgrades,152274967.15228507,357533.5614917435,0.0023479470603607893
50,stn_174_Eagle_Mountain,infrastructure,152274967.15228507,2504472.347388031,0.016447039157023047
50,stn_181_South_Jordan,energy,41229375.89345517,1260175.8741834844,0.030565000000000658
50,stn_181_South_Jordan,flatDmd,41229375.89345517,1070390.6949377717,0.025961845692349845
50,stn_181_South_Jordan,grid upgrades,41229375.89345517,256495.80527075907,0.006221190588322141
50,stn_181_South_Jordan,infrastructure,41229375.89345517,2050000.0,0.04972182953478616
50,stn_185_Spanish_Fork,energy,219727468.40926158,7950048.8188717,0.03618140634135028
50,stn_185_Spanish_Fork,flatDmd,219727468.40926158,5068885.999348039,0.023068968281684275
50,stn_185_Spanish_Fork,grid upgrades,219727468.40926158,1420664.2555808255,0.006465574221857025
50,stn_185_Spanish_Fork,infrastructure,219727468.40926158,9707872.41313564,0.04418142384935633
50,stn_185_Spanish_Fork,timevarDmd,219727468.40926158,3286930.909405061,0.014959126108361042
50,stn_18_Cedar_Fort,energy,824018.4597493039,25186.12422223753,0.030565000000000068
50,stn_18_Cedar_Fort,flatDmd,824018.4597493039,18434.43878333901,0.022371390549851797
50,stn_18_Cedar_Fort,grid upgrades,824018.4597493039,5166.647712051734,0.006270063068275939
50,stn_18_Cedar_Fort,infrastructure,824018.4597493039,35305.42603235352,0.04284543096655226
50,stn_190_Sandy,energy,48985377.043108754,1762078.2941084397,0.035971516409024525
50,stn_190_Sandy,flatDmd,48985377.043108754,1394457.289891819,0.02846680732220659
50,stn_190_Sandy,grid upgrades,48985377.043108754,181496.2935378989,0.003705111698500884
50,stn_190_Sandy,infrastructure,48985377.043108754,2670648.6311938833,0.05451930335952348
50,stn_190_Sandy,timevarDmd,48985377.043108754,704271.02434527,0.01437716859309847
50,stn_194_Uintah,energy,487685002.1651292,14908319.342348522,0.030569566987218102
50,stn_194_Uintah,flatDmd,487685002.1651292,9543512.967128498,0.019569010580106138
50,stn_194_Uintah,grid upgrades,487685002.1651292,2672295.7733452637,0.005479552911164632
50,stn_194_Uintah,infrastructure,487685002.1651292,18277626.734928604,0.03747834494352532
50,stn_194_Uintah,timevarDmd,487685002.1651292,24458.662342715437,0.00005015258257713199
50,stn_195_Marriott_Slaterville,energy,643580761.9343357,19678589.407953557,0.030576721014481403
50,stn_195_Marriott_Slaterville,flatDmd,643580761.9343357,6729096.652974694,0.01045571441997401
50,stn_195_Marriott_Slaterville,grid upgrades,643580761.9343357,2564542.6325787627,0.003984803126915752
50,stn_195_Marriott_Slaterville,infrastructure,643580761.9343357,20130330.846665338,0.03127863981850848
50,stn_195_Marriott_Slaterville,timevarDmd,643580761.9343357,92329.07153395996,0.00014346151562463929
50,stn_198_West_Jordan,energy,24959541.548071865,888526.9968255151,0.03559869058949739
50,stn_198_West_Jordan,flatDmd,24959541.548071865,1070390.6949377717,0.04288503027494348
50,stn_198_West_Jordan,grid upgrades,24959541.548071865,157484.16230893089,0.0063095775219115195
50,stn_198_West_Jordan,infrastructure,24959541.548071865,2050000.0,0.08213291882992792
50,stn_198_West_Jordan,timevarDmd,24959541.548071865,324630.83667856164,0.013006282028591167
50,stn_208_Cedar_Hills,energy,2801263.7152418243,85620.62545636669,0.030565000000000116
50,stn_208_Cedar_Hills,flatDmd,2801263.7152418243,32451.992553653366,0.01158476882311378
50,stn_208_Cedar_Hills,grid upgrades,2801263.7152418243,242.2584929814331,0.00008648185876370433
50,stn_208_Cedar_Hills,infrastructure,2801263.7152418243,62151.68447335672,0.02218701657226562
50,stn_209_Woods_Cross,energy,144718406.72092217,4423318.101425005,0.03056500000000013
50,stn_209_Woods_Cross,flatDmd,144718406.72092217,1890829.790212108,0.013065579099819842
50,stn_209_Woods_Cross,grid upgrades,144718406.72092217,637894.1496324324,0.0044078301032056
50,stn_209_Woods_Cross,infrastructure,144718406.72092217,5639026.222316781,0.03896550791352471
50,stn_213_Pleasant_Grove,energy,89569038.14936367,2737677.651035287,0.03056499999999985
50,stn_213_Pleasant_Grove,flatDmd,89569038.14936367,1253101.6466153518,0.013990343901267565
50,stn_213_Pleasant_Grove,grid upgrades,89569038.14936367,452227.3580857805,0.00504892502397597
50,stn_213_Pleasant_Grove,infrastructure,89569038.14936367,4164293.9275918757,0.04649256052797593
50,stn_217_Layton,energy,472069632.2667111,14428808.310232049,0.03056500000000005
50,stn_217_Layton,flatDmd,472069632.2667111,9109795.224869106,0.019297566719399206
50,stn_217_Layton,grid upgrades,472069632.2667111,2461633.5944331065,0.005214556129385434
50,stn_217_Layton,infrastructure,472069632.2667111,17446975.48222555,0.03695847877028512
50,stn_219_Salt_Lake_City,energy,4140705656.9442563,147956848.33050996,0.03573227864733052
50,stn_219_Salt_Lake_City,flatDmd,4140705656.9442563,109567251.418383,0.026461009425925015
50,stn_219_Salt_Lake_City,grid upgrades,4140705656.9442563,30694505.17465312,0.007412868172161975
50,stn_219_Salt_Lake_City,infrastructure,4140705656.9442563,209841945.06730393,0.050677822200518925
50,stn_219_Salt_Lake_City,timevarDmd,4140705656.9442563,56084565.66135038,0.013544687864323945
50,stn_222_Roy,energy,85271877.99204922,2606334.9508269746,0.030564999999999887
50,stn_222_Roy,flatDmd,85271877.99204922,1349383.1030163616,0.01582447970879894
50,stn_222_Roy,grid upgrades,85271877.99204922,378193.6192265226,0.00443515058108355
50,stn_222_Roy,infrastructure,85271877.99204922,2584323.064714571,0.030306862304070918
50,stn_228_Payson,energy,66867296.89954953,2043798.9297347893,0.030565000000000866
50,stn_228_Payson,flatDmd,66867296.89954953,1160622.5661614374,0.017357103097871095
50,stn_228_Payson,grid upgrades,66867296.89954953,325289.4214188525,0.004864701229175063
50,stn_228_Payson,infrastructure,66867296.89954953,2222811.046362159,0.0332421250660296
50,stn_22_West_Haven,energy,1114981908.748128,34772462.01913729,0.031186570603803688
50,stn_22_West_Haven,flatDmd,1114981908.748128,14420109.325352333,0.012933043318651555
50,stn_22_West_Haven,grid upgrades,1114981908.748128,3862926.5586476424,0.0034645643380750756
50,stn_22_West_Haven,infrastructure,1114981908.748128,27617228.22963335,0.024769216444633833
50,stn_22_West_Haven,timevarDmd,1114981908.748128,2974719.4682851154,0.0026679531254682433
50,stn_23_Farr_West,energy,287634588.04187447,9164629.69824251,0.03186205720470691
50,stn_23_Farr_West,flatDmd,287634588.04187447,4687808.653717501,0.01629779188111772
50,stn_23_Farr_West,grid upgrades,287634588.04187447,1281718.1510774957,0.004456064063098351
50,stn_23_Farr_West,infrastructure,287634588.04187447,8978037.4451775,0.03121334435575758
50,stn_23_Farr_West,timevarDmd,287634588.04187447,3502508.26186291,0.012176937014796729
50,stn_241_Pleasant_View,energy,162181610.54524687,5059899.8341076,0.031198973897820212
50,stn_241_Pleasant_View,flatDmd,162181610.54524687,2227870.275138078,0.013736885875334965
50,stn_241_Pleasant_View,grid upgrades,162181610.54524687,866560.7593650578,0.005343150536313714
50,stn_241_Pleasant_View,infrastructure,162181610.54524687,7706503.882555538,0.047517741725752
50,stn_241_Pleasant_View,timevarDmd,162181610.54524687,1209477.1856456418,0.007457548248407677
50,stn_244_Riverdale,energy,168606688.85843915,5156759.360097575,0.030584547950094375
50,stn_244_Riverdale,flatDmd,168606688.85843915,2740073.923817541,0.016251276520340693
50,stn_244_Riverdale,grid upgrades,168606688.85843915,530724.4495453964,0.003147706969033645
50,stn_244_Riverdale,infrastructure,168606688.85843915,5247758.197442588,0.03112425866952743
50,stn_244_Riverdale,timevarDmd,168606688.85843915,35533.20214947908,0.00021074610022922923
50,stn_254_Magna_City,energy,433727914.4764036,13256893.70597133,0.030565000000000127
50,stn_254_Magna_City,flatDmd,433727914.4764036,6799405.957201264,0.015676662096811334
50,stn_254_Magna_City,grid upgrades,433727914.4764036,2271674.1397749195,0.005237555767000344
50,stn_254_Magna_City,infrastructure,433727914.4764036,21350333.107960172,0.04922517641903288
50,stn_256_Kearns,energy,71834844.1781533,2195632.012305249,0.030564999999999905
50,stn_256_Kearns,flatDmd,71834844.1781533,1070390.6949377717,0.014900717154521273
50,stn_256_Kearns,grid upgrades,71834844.1781533,306915.7307543408,0.004272518918439879
50,stn_256_Kearns,infrastructure,71834844.1781533,2788798.701298579,0.038822367239807
50,stn_25_Vineyard,energy,38327743.48856168,1171487.479727876,0.03056499999999969
50,stn_25_Vineyard,flatDmd,38327743.48856168,494465.43388121546,0.012900979522282103
50,stn_25_Vineyard,grid upgrades,38327743.48856168,138584.5662391418,0.0036157768140068097
50,stn_25_Vineyard,infrastructure,38327743.48856168,946994.5359674699,0.024707808229046557
50,stn_27_Midvale,energy,82282594.60749587,2781444.505319392,0.03380355856043952
50,stn_27_Midvale,flatDmd,82282594.60749587,1768860.3795711773,0.021497382137850518
50,stn_27_Midvale,grid upgrades,82282594.60749587,421450.74721102964,0.005121991463947296
50,stn_27_Midvale,infrastructure,82282594.60749587,3387701.1405930845,0.04117154006570993
50,stn_27_Midvale,timevarDmd,82282594.60749587,838394.1461319368,0.010189204048939407
50,stn_31_Springville,energy,1315517056.5126464,47199884.13954395,0.03587934029883877
50,stn_31_Springville,flatDmd,1315517056.5126464,26906341.91228073,0.0204530543933864
50,stn_31_Springville,grid upgrades,1315517056.5126464,7541080.665086955,0.005732408126336187
50,stn_31_Springville,infrastructure,1315517056.5126464,51530717.878094174,0.03917145552996393
50,stn_31_Springville,timevarDmd,1315517056.5126464,18675798.250151332,0.014196545881099944
50,stn_33_Murray,energy,67348793.35080981,2406543.794189006,0.0357325450755098
50,stn_33_Murray,flatDmd,67348793.35080981,1793635.5363514852,0.02663203670195998
50,stn_33_Murray,grid upgrades,67348793.35080981,502704.9127484503,0.007464200733782051
50,stn_33_Murray,infrastructure,67348793.35080981,3435150.2371144104,0.051005371680844014
50,stn_33_Murray,timevarDmd,67348793.35080981,905357.5222060727,0.013442817267567074
50,stn_35_Centerville,energy,59942234.02575608,1832134.382997192,0.030564999999999287
50,stn_35_Centerville,flatDmd,59942234.02575608,729416.0068238185,0.012168649011486656
50,stn_35_Centerville,grid upgrades,59942234.02575608,199947.2210488259,0.0033356651499327206
50,stn_35_Centerville,infrastructure,59942234.02575608,1396969.182430868,0.023305257221988354
50,stn_47_Lehi,energy,44135146.038918436,1599151.9680951152,0.03623307299549843
50,stn_47_Lehi,flatDmd,44135146.038918436,1299372.8189451927,0.029440773070047256
50,stn_47_Lehi,grid upgrades,44135146.038918436,364177.1621587387,0.008251409473928255
50,stn_47_Lehi,infrastructure,44135146.038918436,2488543.941418048,0.05638463140517642
50,stn_47_Lehi,timevarDmd,44135146.038918436,649541.579418244,0.01471710502204926
50,stn_52_Plain_City,energy,63585719.73334253,1943497.5236496022,0.030564999999999808
50,stn_52_Plain_City,flatDmd,63585719.73334253,1181774.44256541,0.018585532215745625
50,stn_52_Plain_City,grid upgrades,63585719.73334253,327151.87684312783,0.005145052666150427
50,stn_52_Plain_City,infrastructure,63585719.73334253,2384169.437258902,0.037495359764068405
50,stn_53_Holladay,energy,61914218.71566917,1892408.0950444343,0.0305650000000001
50,stn_53_Holladay,flatDmd,61914218.71566917,1070390.6949377717,0.01728828558514748
50,stn_53_Holladay,grid upgrades,61914218.71566917,198653.0093757328,0.003208520005525935
50,stn_53_Holladay,infrastructure,61914218.71566917,2050000.0,0.033110326553812894
50,stn_61_Saratoga_Springs,energy,17378004.605973333,531158.7107815666,0.03056499999999952
50,stn_61_Saratoga_Springs,flatDmd,17378004.605973333,213386.95455486063,0.012279140177089908
50,stn_61_Saratoga_Springs,grid upgrades,17378004.605973333,49683.16315729474,0.0028589682350652137
50,stn_61_Saratoga_Springs,infrastructure,17378004.605973333,408676.25149048545,0.023516868636921144
50,stn_62_Salem,energy,92504459.11284587,2827398.792784131,0.03056499999999997
50,stn_62_Salem,flatDmd,92504459.11284587,1464588.750946357,0.01583262866452427
50,stn_62_Salem,grid upgrades,92504459.11284587,431486.6912840782,0.004664496127237597
50,stn_62_Salem,infrastructure,92504459.11284587,3409839.474140027,0.03686135248875274
50,stn_66_South_Weber,energy,115627906.67672276,3542761.894878617,0.030639332637782814
50,stn_66_South_Weber,flatDmd,115627906.67672276,2140781.3898755433,0.018514400644308364
50,stn_66_South_Weber,grid upgrades,115627906.67672276,594917.7342606157,0.005145105116569402
50,stn_66_South_Weber,infrastructure,115627906.67672276,4697087.3786407765,0.040622437209497236
50,stn_66_South_Weber,timevarDmd,115627906.67672276,103403.65752927097,0.0008942794218213356
50,stn_6_Bluffdale,energy,178048918.34046528,5442065.189076314,0.030564999999999957
50,stn_6_Bluffdale,flatDmd,178048918.34046528,2867543.5091645885,0.016105368883405795
50,stn_6_Bluffdale,grid upgrades,178048918.34046528,706035.2338173173,0.003965400297839699
50,stn_6_Bluffdale,infrastructure,178048918.34046528,8331708.132622312,0.04679448889821624
50,stn_72_Santaquin,energy,267175673.20267946,8166224.451439873,0.030564999999999908
50,stn_72_Santaquin,flatDmd,267175673.20267946,4841323.059575006,0.01812037376584948
50,stn_72_Santaquin,grid upgrades,267175673.20267946,1356884.8503087359,0.005078624240162027
50,stn_72_Santaquin,infrastructure,267175673.20267946,9272046.477109695,0.03470393230777385
50,stn_88_Orem,energy,44759494.865437835,1589716.407798246,0.035516853185619514
50,stn_88_Orem,flatDmd,44759494.865437835,1591709.5207492323,0.035561382574455964
50,stn_88_Orem,grid upgrades,44759494.865437835,363210.5676679923,0.008114715520358888
50,stn_88_Orem,infrastructure,44759494.865437835,3048423.8446463933,0.06810675263005057
50,stn_88_Orem,timevarDmd,44759494.865437835,625625.2448599016,0.013977486715181717
50,stn_8_Herriman,energy,34673267.36013074,1059788.416862379,0.03056499999999951
50,stn_8_Herriman,flatDmd,34673267.36013074,347714.6402438686,0.010028320568476055
50,stn_8_Herriman,grid upgrades,34673267.36013074,80314.88106047528,0.002316334374441614
50,stn_8_Herriman,infrastructure,34673267.36013074,665939.0966971839,0.019206124700636602
50,stn_93_American_Fork,energy,40983407.219976634,1252657.841678553,0.0305649999999992
50,stn_93_American_Fork,flatDmd,40983407.219976634,781553.6717090044,0.019070002342998216
