sc,LocId,hour_of_day,net_power_kw,net_energy_kwh
50,stn_252_Erda,17,0.0,0.0
50,stn_252_Erda,18,0.0,0.0
50,stn_252_Erda,19,0.0,0.0
50,stn_252_Erda,20,0.0,0.0
50,stn_252_Erda,21,0.0,0.0
50,stn_252_Erda,22,32.13084749496548,32.13084749496548
50,stn_252_Erda,23,32.13084749496548,32.13084749496548
50,stn_254_Magna_City,0,100.81253954870013,100.81253954870013
50,stn_254_Magna_City,1,100.81253954870013,100.81253954870016
50,stn_254_Magna_City,2,100.81253954870013,100.81253954870013
50,stn_254_Magna_City,3,100.81253954870013,100.81253954870013
50,stn_254_Magna_City,4,100.81253954870013,100.81253954870013
50,stn_254_Magna_City,5,100.81253954870013,100.81253954870013
50,stn_254_Magna_City,6,100.81253954870016,100.81253954870016
50,stn_254_Magna_City,7,100.81253954870016,100.81253954870016
50,stn_254_Magna_City,8,100.81253954870013,100.5925693030488
50,stn_254_Magna_City,9,100.81253954870013,92.62909210193348
50,stn_254_Magna_City,10,100.81253954870013,100.81253954870013
50,stn_254_Magna_City,11,100.81253954870013,68.24448857782842
50,stn_254_Magna_City,12,100.81253954870013,47.38954956501749
50,stn_254_Magna_City,13,100.81253954870013,50.79831853926155
50,stn_254_Magna_City,14,100.81253954870013,50.93833595530153
50,stn_254_Magna_City,15,0.0,0.0
50,stn_254_Magna_City,16,0.0,0.0
50,stn_254_Magna_City,17,0.0,0.0
50,stn_254_Magna_City,18,0.0,0.0
50,stn_254_Magna_City,19,0.0,0.0
50,stn_254_Magna_City,20,0.0,0.0
50,stn_254_Magna_City,21,0.0,0.0
50,stn_254_Magna_City,22,100.81253954870013,100.81253954870013
50,stn_254_Magna_City,23,100.81253954870013,100.81253954870013
50,stn_256_Kearns,0,0.0,0.0
50,stn_256_Kearns,1,0.0,0.0
50,stn_256_Kearns,2,0.0,0.0
50,stn_256_Kearns,3,0.0,0.0
50,stn_256_Kearns,4,0.0,0.0
50,stn_256_Kearns,5,0.0,0.0
50,stn_256_Kearns,6,64.16844207827951,53.562824568119424
50,stn_256_Kearns,7,64.16844207827951,26.87944740390163
50,stn_256_Kearns,8,40.00656253868278,21.61465670492709
50,stn_256_Kearns,9,64.16844207827951,54.56100033378148
50,stn_256_Kearns,10,64.16844207827951,15.222180426347403
50,stn_256_Kearns,11,64.16844207827951,40.11905624640795
50,stn_256_Kearns,12,50.13251532126311,27.921025894203616
50,stn_256_Kearns,13,0.0,0.0
50,stn_256_Kearns,14,64.16844207827951,21.65684920141925
50,stn_256_Kearns,15,0.0,0.0
50,stn_256_Kearns,16,0.0,0.0
50,stn_256_Kearns,17,0.0,0.0
50,stn_256_Kearns,18,0.0,0.0
50,stn_256_Kearns,19,0.0,0.0
50,stn_256_Kearns,20,0.0,0.0
50,stn_256_Kearns,21,0.0,0.0
50,stn_256_Kearns,22,64.16844207827951,64.16844207827951
50,stn_256_Kearns,23,64.16844207827951,64.16844207827951
50,stn_25_Vineyard,0,0.0,0.0
50,stn_25_Vineyard,1,0.0,0.0
50,stn_25_Vineyard,2,67.1471829609199,45.473564460756386
50,stn_25_Vineyard,3,67.1471829609199,67.1471829609199
50,stn_25_Vineyard,4,67.1471829609199,67.1471829609199
50,stn_25_Vineyard,5,67.1471829609199,67.1471829609199
50,stn_25_Vineyard,6,67.1471829609199,67.1471829609199
50,stn_25_Vineyard,7,67.1471829609199,67.1471829609199
50,stn_25_Vineyard,8,67.1471829609199,67.1471829609199
50,stn_25_Vineyard,9,67.1471829609199,67.1471829609199
50,stn_25_Vineyard,10,67.1471829609199,51.85421892235562
50,stn_25_Vineyard,11,67.1471829609199,34.1891073242683
50,stn_25_Vineyard,12,67.1471829609199,39.467621984807586
50,stn_25_Vineyard,13,67.1471829609199,22.60621826350966
50,stn_25_Vineyard,14,67.1471829609199,11.265805141221097
50,stn_25_Vineyard,15,0.0,0.0
50,stn_25_Vineyard,16,0.0,0.0
50,stn_25_Vineyard,17,0.0,0.0
50,stn_25_Vineyard,18,0.0,0.0
50,stn_25_Vineyard,19,0.0,0.0
50,stn_25_Vineyard,20,0.0,0.0
50,stn_25_Vineyard,21,0.0,0.0
50,stn_25_Vineyard,22,67.1471829609199,67.1471829609199
50,stn_25_Vineyard,23,67.1471829609199,67.1471829609199
50,stn_27_Midvale,0,296.5285031591864,296.5285031591864
50,stn_27_Midvale,1,296.5285031591864,296.5285031591863
50,stn_27_Midvale,2,296.5285031591864,210.94708238629852
50,stn_27_Midvale,3,296.5285031591864,296.5285031591864
50,stn_27_Midvale,4,296.5285031591864,296.5285031591864
50,stn_27_Midvale,5,296.5285031591864,296.5285031591864
50,stn_27_Midvale,6,296.5285031591864,296.5285031591864
50,stn_27_Midvale,7,296.5285031591864,296.5285031591864
50,stn_27_Midvale,8,296.5285031591864,296.5285031591864
50,stn_27_Midvale,9,296.5285031591864,260.5255065381913
50,stn_27_Midvale,10,296.5285031591864,247.76603819523208
50,stn_27_Midvale,11,296.5285031591864,243.01044725132948
50,stn_27_Midvale,12,296.5285031591864,181.90972910501597
50,stn_27_Midvale,13,296.5285031591864,191.57485513525896
50,stn_27_Midvale,14,296.5285031591864,296.5285031591864
50,stn_27_Midvale,15,0.0,0.0
50,stn_27_Midvale,16,0.0,0.0
50,stn_27_Midvale,17,0.0,0.0
50,stn_27_Midvale,18,0.0,0.0
50,stn_27_Midvale,19,0.0,0.0
50,stn_27_Midvale,20,0.0,0.0
50,stn_27_Midvale,21,0.0,0.0
50,stn_27_Midvale,22,296.5285031591864,296.5285031591864
50,stn_27_Midvale,23,296.5285031591864,296.5285031591864
50,stn_31_Springville,0,7318.00629055833,5096.639218537225
50,stn_31_Springville,1,7318.00629055833,2990.982914333732
50,stn_31_Springville,2,7318.00629055833,6152.343074504795
50,stn_31_Springville,3,7318.00629055833,6910.410533066657
50,stn_31_Springville,4,7318.00629055833,6537.286099596822
50,stn_31_Springville,5,7318.00629055833,4314.938333813857
50,stn_31_Springville,6,7318.00629055833,4625.821835103896
50,stn_31_Springville,7,7318.00629055833,5310.490509787074
50,stn_31_Springville,8,7318.00629055833,5043.74227379955
50,stn_31_Springville,9,7318.00629055833,5351.284122831048
50,stn_31_Springville,10,7318.00629055833,5782.780384848798
50,stn_31_Springville,11,7318.00629055833,6083.23639550153
50,stn_31_Springville,12,7318.00629055833,5429.160784450889
50,stn_31_Springville,13,7318.00629055833,5608.899970463965
50,stn_31_Springville,14,7318.00629055833,5081.688036383891
50,stn_31_Springville,15,0.0,0.0
50,stn_31_Springville,16,0.0,0.0
50,stn_31_Springville,17,0.0,0.0
50,stn_31_Springville,18,0.0,0.0
50,stn_31_Springville,19,0.0,0.0
50,stn_31_Springville,20,0.0,0.0
50,stn_31_Springville,21,0.0,0.0
50,stn_31_Springville,22,7318.00629055833,7318.006290558337
50,stn_31_Springville,23,7318.00629055833,7318.006290558329
50,stn_33_Murray,0,1000.0,516.9444444444445
50,stn_33_Murray,1,1000.0,517.2222222222222
50,stn_33_Murray,2,1000.0,589.1670647747603
50,stn_33_Murray,3,1000.0,808.9504698496188
50,stn_33_Murray,4,1000.0,636.3969969965995
50,stn_33_Murray,5,1000.0,670.3767691124875
50,stn_33_Murray,6,1000.0,978.1001821290159
50,stn_33_Murray,7,1000.0,826.1139647291265
50,stn_33_Murray,8,1000.0,520.6341252615238
50,stn_33_Murray,9,1000.0,570.0151199467743
50,stn_33_Murray,10,1000.0,887.5729683054743
50,stn_33_Murray,11,1000.0,490.1607875341024
50,stn_33_Murray,12,1000.0,583.4146444797816
50,stn_33_Murray,13,1000.0,617.7246282279934
50,stn_33_Murray,14,1000.0,433.65965824771524
50,stn_33_Murray,15,0.0,0.0
50,stn_33_Murray,16,0.0,0.0
50,stn_33_Murray,17,0.0,0.0
50,stn_33_Murray,18,0.0,0.0
50,stn_33_Murray,19,0.0,0.0
50,stn_33_Murray,20,0.0,0.0
50,stn_33_Murray,21,0.0,0.0
50,stn_33_Murray,22,516.1988154892837,516.1988154892837
50,stn_33_Murray,23,1000.0,1000.0
50,stn_35_Centerville,0,145.82467078066318,145.82467078066318
50,stn_35_Centerville,1,145.82467078066318,145.82467078066318
50,stn_35_Centerville,2,145.82467078066318,145.82467078066318
50,stn_35_Centerville,3,145.82467078066318,145.82467078066318
50,stn_35_Centerville,4,145.82467078066318,145.82467078066318
50,stn_35_Centerville,5,145.82467078066318,145.82467078066318
50,stn_35_Centerville,6,145.82467078066318,145.82467078066318
50,stn_35_Centerville,7,145.82467078066318,145.82467078066307
50,stn_35_Centerville,8,145.82467078066318,145.82467078066318
50,stn_35_Centerville,9,145.82467078066318,73.11486965530489
50,stn_35_Centerville,10,145.82467078066318,129.2812391149383
50,stn_35_Centerville,11,145.82467078066318,114.85926083796939
50,stn_35_Centerville,12,145.82467078066318,133.3158892257306
50,stn_35_Centerville,13,145.82467078066318,54.97779225094675
50,stn_35_Centerville,14,145.82467078066318,144.47379224033935
50,stn_35_Centerville,15,0.0,0.0
50,stn_35_Centerville,16,0.0,0.0
50,stn_35_Centerville,17,0.0,0.0
50,stn_35_Centerville,18,0.0,0.0
50,stn_35_Centerville,19,0.0,0.0
50,stn_35_Centerville,20,0.0,0.0
50,stn_35_Centerville,21,0.0,0.0
50,stn_35_Centerville,22,145.82467078066318,145.82467078066318
50,stn_35_Centerville,23,145.82467078066318,145.82467078066318
50,stn_38_Rocky_Ridge,0,0.0,0.0
50,stn_38_Rocky_Ridge,1,0.0,0.0
50,stn_38_Rocky_Ridge,2,0.0,0.0
50,stn_38_Rocky_Ridge,3,0.0,0.0
50,stn_38_Rocky_Ridge,4,0.0,0.0
50,stn_38_Rocky_Ridge,5,0.0,0.0
50,stn_38_Rocky_Ridge,6,0.0,0.0
50,stn_38_Rocky_Ridge,7,0.0,0.0
50,stn_38_Rocky_Ridge,8,0.0,0.0
50,stn_38_Rocky_Ridge,9,20.474411601637474,5.5849644980021855
50,stn_38_Rocky_Ridge,10,0.0,0.0
50,stn_38_Rocky_Ridge,11,0.0,0.0
50,stn_38_Rocky_Ridge,12,0.0,0.0
50,stn_38_Rocky_Ridge,13,0.0,0.0
50,stn_38_Rocky_Ridge,14,0.0,0.0
50,stn_38_Rocky_Ridge,15,0.0,0.0
50,stn_38_Rocky_Ridge,16,0.0,0.0
50,stn_38_Rocky_Ridge,17,0.0,0.0
50,stn_38_Rocky_Ridge,18,0.0,0.0
50,stn_38_Rocky_Ridge,19,0.0,0.0
50,stn_38_Rocky_Ridge,20,0.0,0.0
50,stn_38_Rocky_Ridge,21,0.0,0.0
50,stn_38_Rocky_Ridge,22,20.474411601637474,20.474411601637474
50,stn_38_Rocky_Ridge,23,20.474411601637474,20.474411601637474
50,stn_47_Lehi,0,0.0,0.0
50,stn_47_Lehi,1,324.9039958521355,324.9039958521355
50,stn_47_Lehi,2,326.33834615328135,326.3383461532813
50,stn_47_Lehi,3,326.33834615328135,177.31050140994944
50,stn_47_Lehi,4,326.33834615328135,90.19629289514293
50,stn_47_Lehi,5,326.33834615328135,169.41515692343143
50,stn_47_Lehi,6,326.33834615328135,278.9380707324581
50,stn_47_Lehi,7,326.33834615328135,172.56303670641788
50,stn_47_Lehi,8,326.33834615328135,238.95856350146167
50,stn_47_Lehi,9,326.33834615328135,326.33834615328135
50,stn_47_Lehi,10,326.33834615328135,241.7667110897632
50,stn_47_Lehi,11,326.33834615328135,272.12992087559644
50,stn_47_Lehi,12,326.33834615328135,326.33834615328135
50,stn_47_Lehi,13,326.33834615328135,232.0467913423786
50,stn_47_Lehi,14,326.33834615328135,292.60137753864035
50,stn_47_Lehi,15,0.0,0.0
50,stn_47_Lehi,16,0.0,0.0
50,stn_47_Lehi,17,0.0,0.0
50,stn_47_Lehi,18,0.0,0.0
50,stn_47_Lehi,19,0.0,0.0
50,stn_47_Lehi,20,0.0,0.0
50,stn_47_Lehi,21,0.0,0.0
50,stn_47_Lehi,22,326.33834615328135,326.33834615328135
50,stn_47_Lehi,23,326.33834615328135,326.33834615328135
50,stn_52_Plain_City,0,0.0,0.0
50,stn_52_Plain_City,1,0.0,0.0
50,stn_52_Plain_City,2,0.0,0.0
50,stn_52_Plain_City,3,0.0,0.0
50,stn_52_Plain_City,4,0.0,0.0
50,stn_52_Plain_City,5,0.0,0.0
50,stn_52_Plain_City,6,0.0,0.0
50,stn_52_Plain_City,7,0.0,0.0
50,stn_52_Plain_City,8,2.72166492044424,1.207360799430401
50,stn_52_Plain_City,9,0.0,0.0
50,stn_52_Plain_City,10,0.0,0.0
50,stn_52_Plain_City,11,2.72166492044424,1.5233763374153118
50,stn_52_Plain_City,12,2.72166492044424,1.1574636092222632
50,stn_52_Plain_City,13,2.72166492044424,2.72166492044424
50,stn_52_Plain_City,14,2.72166492044424,2.72166492044424
50,stn_52_Plain_City,15,0.0,0.0
50,stn_52_Plain_City,16,0.0,0.0
50,stn_52_Plain_City,17,0.0,0.0
50,stn_52_Plain_City,18,0.0,0.0
50,stn_52_Plain_City,19,0.0,0.0
50,stn_52_Plain_City,20,0.0,0.0
50,stn_52_Plain_City,21,0.0,0.0
50,stn_52_Plain_City,22,2.72166492044424,2.72166492044424
50,stn_52_Plain_City,23,2.72166492044424,2.72166492044424
50,stn_53_Holladay,0,0.0,0.0
50,stn_53_Holladay,1,0.0,0.0
50,stn_53_Holladay,2,0.0,0.0
50,stn_53_Holladay,3,69.81577885418376,46.56324584135968
50,stn_53_Holladay,4,69.81577885418376,69.81577885418376
50,stn_53_Holladay,5,69.81577885418376,23.31071282853585
50,stn_53_Holladay,6,0.0,0.0
50,stn_53_Holladay,7,69.81577885418376,17.085472547371086
50,stn_53_Holladay,8,69.81577885418376,42.22031520246246
50,stn_53_Holladay,9,69.81577885418376,26.841378128161047
50,stn_53_Holladay,10,69.81577885418376,45.438820871561305
50,stn_53_Holladay,11,69.81577885418376,24.920354396562807
50,stn_53_Holladay,12,69.81577885418376,41.68170451692332
50,stn_53_Holladay,13,69.81577885418376,69.81577885418376
50,stn_53_Holladay,14,69.81577885418376,69.81577885418375
50,stn_53_Holladay,15,0.0,0.0
50,stn_53_Holladay,16,0.0,0.0
50,stn_53_Holladay,17,0.0,0.0
50,stn_53_Holladay,18,0.0,0.0
50,stn_53_Holladay,19,0.0,0.0
50,stn_53_Holladay,20,0.0,0.0
50,stn_53_Holladay,21,0.0,0.0
50,stn_53_Holladay,22,69.81577885418376,69.81577885418376
50,stn_53_Holladay,23,69.81577885418376,69.81577885418376
50,stn_5_Grantsville,0,397.3506373653117,397.3506373653117
50,stn_5_Grantsville,1,397.3506373653117,249.7235390668122
50,stn_5_Grantsville,2,397.3506373653117,397.3506373653117
50,stn_5_Grantsville,3,397.35063736531174,397.35063736531174
50,stn_5_Grantsville,4,397.3506373653117,201.94687448343652
50,stn_5_Grantsville,5,397.3506373653117,397.3506373653116
50,stn_5_Grantsville,6,397.3506373653117,397.3506373653116
50,stn_5_Grantsville,7,397.3506373653117,388.7718784626884
50,stn_5_Grantsville,8,397.3506373653117,397.35063736531174
50,stn_5_Grantsville,9,397.35063736531174,397.35063736531174
50,stn_5_Grantsville,10,397.3506373653117,335.43016304255053
50,stn_5_Grantsville,11,397.3506373653117,269.08809520722633
50,stn_5_Grantsville,12,397.35063736531174,388.25114853364755
50,stn_5_Grantsville,13,397.3506373653117,236.15361585722215
50,stn_5_Grantsville,14,397.3506373653117,284.4368312473367
50,stn_5_Grantsville,15,0.0,0.0
50,stn_5_Grantsville,16,0.0,0.0
50,stn_5_Grantsville,17,0.0,0.0
50,stn_5_Grantsville,18,0.0,0.0
50,stn_5_Grantsville,19,0.0,0.0
50,stn_5_Grantsville,20,0.0,0.0
50,stn_5_Grantsville,21,0.0,0.0
50,stn_5_Grantsville,22,397.3506373653117,397.3506373653117
50,stn_5_Grantsville,23,397.3506373653117,397.3506373653117
50,stn_61_Saratoga_Springs,0,32.526673014338314,32.526673014338314
50,stn_61_Saratoga_Springs,1,32.526673014338314,32.52667301433803
50,stn_61_Saratoga_Springs,2,32.526673014338314,32.526673014338314
50,stn_61_Saratoga_Springs,3,32.526673014338314,32.526673014338314
50,stn_61_Saratoga_Springs,4,32.526673014338314,19.543109369448292
50,stn_61_Saratoga_Springs,5,32.52667301433803,32.52667301433803
50,stn_61_Saratoga_Springs,6,32.526673014338314,20.518909559878182
50,stn_61_Saratoga_Springs,7,32.526673014338314,16.344653189705046
50,stn_61_Saratoga_Springs,8,32.526673014338314,16.299477254962756
50,stn_61_Saratoga_Springs,9,32.526673014338314,32.52667301433826
50,stn_61_Saratoga_Springs,10,32.52667301433803,16.299477254962614
50,stn_61_Saratoga_Springs,11,32.526673014338314,20.835141103073457
50,stn_61_Saratoga_Springs,12,32.526673014338314,10.860294712009438
50,stn_61_Saratoga_Springs,13,32.526673014338314,27.91872767064042
50,stn_61_Saratoga_Springs,14,32.526673014338556,5.538569599385953
50,stn_61_Saratoga_Springs,15,0.0,0.0
50,stn_61_Saratoga_Springs,16,0.0,0.0
50,stn_61_Saratoga_Springs,17,0.0,0.0
50,stn_61_Saratoga_Springs,18,0.0,0.0
50,stn_61_Saratoga_Springs,19,0.0,0.0
50,stn_61_Saratoga_Springs,20,0.0,0.0
50,stn_61_Saratoga_Springs,21,0.0,0.0
50,stn_61_Saratoga_Springs,22,32.526673014338314,32.526673014338314
50,stn_61_Saratoga_Springs,23,32.526673014338314,32.526673014338314
50,stn_62_Salem,0,0.0,0.0
50,stn_62_Salem,1,0.0,0.0
50,stn_62_Salem,2,0.0,0.0
50,stn_62_Salem,3,0.0,0.0
50,stn_62_Salem,4,0.0,0.0
50,stn_62_Salem,5,0.0,0.0
50,stn_62_Salem,6,1.7874149386038267,1.1965750005653395
50,stn_62_Salem,7,1.7874149386038267,1.7874149386038267
50,stn_62_Salem,8,1.7874149386038267,1.7874149386038267
50,stn_62_Salem,9,1.7874149386038267,1.7874149386038267
50,stn_62_Salem,10,1.7874149386038267,0.5987840044322835
50,stn_62_Salem,11,0.0,0.0
50,stn_62_Salem,12,0.0,0.0
50,stn_62_Salem,13,0.0,0.0
50,stn_62_Salem,14,1.7874149386038267,1.4910019612853618
50,stn_62_Salem,15,0.0,0.0
50,stn_62_Salem,16,0.0,0.0
50,stn_62_Salem,17,0.0,0.0
50,stn_62_Salem,18,0.0,0.0
50,stn_62_Salem,19,0.0,0.0
50,stn_62_Salem,20,0.0,0.0
50,stn_62_Salem,21,0.0,0.0
50,stn_62_Salem,22,1.7874149386038267,1.7874149386038267
50,stn_62_Salem,23,1.7874149386038267,1.7874149386038267
50,stn_6_Bluffdale,0,0.33468243781322404,0.33468243781322404
50,stn_6_Bluffdale,1,0.33468243781322404,0.33468243781322404
50,stn_6_Bluffdale,2,0.33468243781322404,0.33468243781322404
50,stn_6_Bluffdale,3,0.33468243781322404,0.33468243781322404
50,stn_6_Bluffdale,4,0.33468243781322404,0.33468243781322404
50,stn_6_Bluffdale,5,0.33468243781322404,0.33468243781322404
50,stn_6_Bluffdale,6,0.33468243781322404,0.11723182057846622
50,stn_6_Bluffdale,7,0.33468243781322404,0.33468243781322404
50,stn_6_Bluffdale,8,0.33468243781322404,0.33468243781322404
50,stn_6_Bluffdale,9,0.33468243781322404,0.33468243781322404
50,stn_6_Bluffdale,10,0.33468243781322404,0.33468243781322404
50,stn_6_Bluffdale,11,0.33468243781322404,0.33468243781322404
50,stn_6_Bluffdale,12,0.33468243781322404,0.33468243781322404
50,stn_6_Bluffdale,13,0.33468243781322404,0.33468243781322404
50,stn_6_Bluffdale,14,0.33468243781322404,0.3346824378132238
50,stn_6_Bluffdale,15,0.0,0.0
50,stn_6_Bluffdale,16,0.0,0.0
50,stn_6_Bluffdale,17,0.0,0.0
50,stn_6_Bluffdale,18,0.0,0.0
50,stn_6_Bluffdale,19,0.0,0.0
50,stn_6_Bluffdale,20,0.0,0.0
50,stn_6_Bluffdale,21,0.0,0.0
50,stn_6_Bluffdale,22,0.0,0.0
50,stn_6_Bluffdale,23,0.0,0.0
50,stn_88_Orem,0,1000.0,776.9050157815318
50,stn_88_Orem,1,1000.0,987.6075793453787
50,stn_88_Orem,2,1000.0,987.0325454666894
50,stn_88_Orem,3,1000.0,983.8495114788524
50,stn_88_Orem,4,1000.0,1000.0
50,stn_88_Orem,5,1000.0,874.2105028764664
50,stn_88_Orem,6,1000.0,595.655173407284
50,stn_88_Orem,7,1000.0,911.2366909666483
50,stn_88_Orem,8,1000.0,528.7720706408027
50,stn_88_Orem,9,1000.0,575.0487122202627
50,stn_88_Orem,10,1000.0,708.5626467006944
50,stn_88_Orem,11,1000.0,682.2985564014953
50,stn_88_Orem,12,1000.0,788.1340944159216
50,stn_88_Orem,13,1000.0,534.275044814751
50,stn_88_Orem,14,1000.0,588.6117134312369
50,stn_88_Orem,15,0.0,0.0
50,stn_88_Orem,16,0.0,0.0
50,stn_88_Orem,17,0.0,0.0
50,stn_88_Orem,18,0.0,0.0
50,stn_88_Orem,19,0.0,0.0
50,stn_88_Orem,20,0.0,0.0
50,stn_88_Orem,21,0.0,0.0
50,stn_88_Orem,22,1000.0,999.9999999998254
50,stn_88_Orem,23,1000.0,999.9999999998254
50,stn_8_Herriman,0,97.79625348696214,97.79625348696214
50,stn_8_Herriman,1,97.79625348696214,97.79625348696214
50,stn_8_Herriman,2,97.79625348696214,97.79625348696214
50,stn_8_Herriman,3,97.79625348696214,97.79625348696214
50,stn_8_Herriman,4,97.79625348696214,97.79625348696214
50,stn_8_Herriman,5,97.79625348696214,97.79625348696214
50,stn_8_Herriman,6,97.79625348696214,97.79625348696214
50,stn_8_Herriman,7,97.79625348696214,97.7962534869621
50,stn_8_Herriman,8,97.79625348696214,97.79625348696214
50,stn_8_Herriman,9,97.79625348696214,97.79625348696216
50,stn_8_Herriman,10,97.79625348696214,89.2390813068531
50,stn_8_Herriman,11,97.79625348696214,48.89812674348107
50,stn_8_Herriman,12,97.79625348696214,65.30616482851596
50,stn_8_Herriman,13,97.79625348696214,97.79625348696214
50,stn_8_Herriman,14,97.79625348696214,97.79625348696214
50,stn_8_Herriman,15,0.0,0.0
50,stn_8_Herriman,16,0.0,0.0
50,stn_8_Herriman,17,0.0,0.0
50,stn_8_Herriman,18,0.0,0.0
50,stn_8_Herriman,19,0.0,0.0
50,stn_8_Herriman,20,0.0,0.0
50,stn_8_Herriman,21,0.0,0.0
50,stn_8_Herriman,22,97.79625348696214,97.79625348696214
50,stn_8_Herriman,23,97.79625348696214,97.79625348696214
50,stn_93_American_Fork,0,206.9487584964532,137.57840931627806
50,stn_93_American_Fork,1,206.9487584964532,206.9487584964532
50,stn_93_American_Fork,2,206.9487584964532,126.56495771894329
50,stn_93_American_Fork,3,206.9487584964532,204.01837385907027
50,stn_93_American_Fork,4,206.9487584964532,206.9487584964532
50,stn_93_American_Fork,5,206.9487584964532,195.9724277269515
50,stn_93_American_Fork,6,206.9487584964532,104.78540272442737
50,stn_93_American_Fork,7,206.9487584964532,138.655668192624
50,stn_93_American_Fork,8,206.9487584964532,113.5918741080533
50,stn_93_American_Fork,9,206.9487584964532,206.9487584964532
50,stn_93_American_Fork,10,206.9487584964532,206.9487584964532
50,stn_93_American_Fork,11,206.9487584964532,206.9487584964532
50,stn_93_American_Fork,12,206.9487584964532,206.9487584964532
50,stn_93_American_Fork,13,206.9487584964532,122.2145769036672
50,stn_93_American_Fork,14,167.92734561211944,142.75747985172683
50,stn_93_American_Fork,15,0.0,0.0
50,stn_93_American_Fork,16,0.0,0.0
50,stn_93_American_Fork,17,0.0,0.0
50,stn_93_American_Fork,18,0.0,0.0
50,stn_93_American_Fork,19,0.0,0.0
50,stn_93_American_Fork,20,0.0,0.0
50,stn_93_American_Fork,21,0.0,0.0
50,stn_93_American_Fork,22,206.9487584964532,206.9487584964532
50,stn_93_American_Fork,23,206.9487584964532,206.94875849645317
50,stn_98_Ogden,0,3113.812559788553,2697.605627706587
50,stn_98_Ogden,1,3113.812559788553,3113.812559788553
50,stn_98_Ogden,2,3113.812559788553,1844.8517221626387
50,stn_98_Ogden,3,3113.812559788553,3019.686543320737
50,stn_98_Ogden,4,3113.812559788553,2460.9777160313756
50,stn_98_Ogden,5,3113.812559788553,2217.875158667875
50,stn_98_Ogden,6,3113.812559788553,3037.2606235611465
50,stn_98_Ogden,7,3113.812559788553,2654.052290088268
50,stn_98_Ogden,8,3113.812559788553,2916.2630740931927
50,stn_98_Ogden,9,3113.812559788553,3104.781567787002
50,stn_98_Ogden,10,3113.812559788553,2952.7864880813518
50,stn_98_Ogden,11,3113.812559788553,2966.3778242471985
50,stn_98_Ogden,12,3113.812559788553,2924.4979062195343
50,stn_98_Ogden,13,3113.812559788553,2902.9674812231315
50,stn_98_Ogden,14,3113.812559788553,2749.401794541487
50,stn_98_Ogden,15,0.0,0.0
50,stn_98_Ogden,16,0.0,0.0
50,stn_98_Ogden,17,0.0,0.0
50,stn_98_Ogden,18,0.0,0.0
50,stn_98_Ogden,19,0.0,0.0
50,stn_98_Ogden,20,0.0,0.0
50,stn_98_Ogden,21,0.0,0.0
50,stn_98_Ogden,22,3113.812559788553,3113.812559788553
50,stn_98_Ogden,23,3113.812559788553,3113.812559788553
50,stn_Inland_Port,0,5705.219257111769,5699.171346754909
50,stn_Inland_Port,1,5705.219257111769,5661.779953356179
50,stn_Inland_Port,2,5705.219257111769,5672.741459502843
50,stn_Inland_Port,3,5705.219257111769,5639.555780419948
50,stn_Inland_Port,4,5705.219257111769,4979.1869947677405
50,stn_Inland_Port,5,5705.219257111769,4550.166562188581
50,stn_Inland_Port,6,5705.219257111769,5478.768339011226
50,stn_Inland_Port,7,5705.219257111769,5386.219378403348
50,stn_Inland_Port,8,5705.219257111769,4919.5306750401305
50,stn_Inland_Port,9,5705.219257111769,5274.268905040603
50,stn_Inland_Port,10,5705.219257111769,3899.9548754961356
50,stn_Inland_Port,11,5705.219257111769,4787.3482636209665
50,stn_Inland_Port,12,5705.219257111769,5104.817433251794
50,stn_Inland_Port,13,5705.219257111769,4353.535366501755
50,stn_Inland_Port,14,5705.219257111769,4700.641245583861
50,stn_Inland_Port,15,0.0,0.0
50,stn_Inland_Port,16,0.0,0.0
50,stn_Inland_Port,17,0.0,0.0
50,stn_Inland_Port,18,0.0,0.0
50,stn_Inland_Port,19,0.0,0.0
50,stn_Inland_Port,20,0.0,0.0
50,stn_Inland_Port,21,0.0,0.0
50,stn_Inland_Port,22,5705.219257111769,5705.219257111769
50,stn_Inland_Port,23,5705.219257111769,5705.21925711177
51,stn_100_South_Ogden,0,48.92866596889285,48.92866596889285
51,stn_100_South_Ogden,1,48.92866596889285,48.92866596889285
51,stn_100_South_Ogden,2,48.92866596889285,48.92866596889285
51,stn_100_South_Ogden,3,48.92866596889285,48.92866596889285
51,stn_100_South_Ogden,4,48.92866596889285,48.92866596889285
51,stn_100_South_Ogden,5,48.92866596889285,33.44898054665756
51,stn_100_South_Ogden,6,48.92866596889285,46.495823966550674
51,stn_100_South_Ogden,7,48.92866596889285,42.894130499396
51,stn_100_South_Ogden,8,48.92866596889285,46.240936193577504
51,stn_100_South_Ogden,9,48.92866596889285,24.57306335326621
51,stn_100_South_Ogden,10,0.0,0.0
51,stn_100_South_Ogden,11,48.92866596889285,27.20847269159257
51,stn_100_South_Ogden,12,48.92866596889285,48.92866596889285
51,stn_100_South_Ogden,13,48.92866596889284,41.56218348135395
51,stn_100_South_Ogden,14,48.9286659688928,48.9286659688928
51,stn_100_South_Ogden,15,0.0,0.0
51,stn_100_South_Ogden,16,0.0,0.0
51,stn_100_South_Ogden,17,0.0,0.0
51,stn_100_South_Ogden,18,0.0,0.0
51,stn_100_South_Ogden,19,0.0,0.0
51,stn_100_South_Ogden,20,0.0,0.0
51,stn_100_South_Ogden,21,0.0,0.0
